Gene_Symbol	entrez_ID
PABPC1L	80336
PNPLA3	80339
BPIFB2	80341
TRAF3IP3	80342
SEL1L2	80343
DCAF11	80344
ZSCAN16	80345
REEP4	80346
COASY	80347
WDR61	80349
TNKS2	80351
RNF39	80352
PDCD1LG2	80380
CD276	80381
UBXN6	80700
SLC19A3	80704
TSGA10	80705
AKNA	80709
ESX1	80712
PBX4	80714
SLC35G2	80723
ACAD10	80724
SRCIN1	80725
IQCN	80726
TTYH3	80727
ARHGAP39	80728
THSD7B	80731
SLC44A4	80736
VWA7	80737
MPIG6B	80739
LY6G6C	80740
LY6G5C	80741
PRR3	80742
THUMPD2	80745
TSEN2	80746
AARSD1	80755
TMEM121	80757
PRR7	80758
KHDC1	80759
ITIH5	80760
NDFIP1	80762
SPX	80763
THAP7	80764
STARD5	80765
CPTP	80772
LIMD2	80774
TMEM177	80775
B9D2	80776
CYB5B	80777
ZNF34	80778
COL18A1	80781
INTS5	80789
CMIP	80790
ASXL3	80816
CEP44	80817
ZNF436	80818
EEPD1	80820
DDHD1	80821
BHLHB9	80823
DUSP16	80824
ZFP91	80829
APOL6	80830
APOL4	80832
APOL3	80833
TAS1R1	80835
SH3BP5L	80851
KDM7A	80853
SETD7	80854
LNPK	80856
ZNRD1ASP	80862
PRRT1	80863
EGFL8	80864
ILKAP	80895
NPL	80896
TMPRSS5	80975
GJA9	81025
TUBB1	81027
WNT5B	81029
ZBP1	81030
SLC2A10	81031
KCNH6	81033
SLC25A32	81034
COLEC12	81035
CLPTM1L	81037
OR7E104P	81137
OR51E2	81285
POLR2M	81488
PTDSS2	81490
GPR63	81491
RSPH6A	81492
SYNC	81493
CFHR5	81494
DCSTAMP	81501
HM13	81502
MOB2	81532
ITFG1	81533
SGPP1	81537
SLC38A1	81539
TMX1	81542
LRRC3	81543
GDPD5	81544
FBXO38	81545
TDRD3	81550
STMN4	81551
VOPP1	81552
FAM49A	81553
RCC1L	81554
YIPF5	81555
INTS14	81556
MAGED4B	81557
FAM117A	81558
TRIM11	81559
LMAN2L	81562
C1orf21	81563
NDEL1	81565
CSRNP2	81566
TXNDC5	81567
ACTL8	81569
CLPB	81570
PDRG1	81572
ANKRD13C	81573
APOLD1	81575
CCDC130	81576
GFOD2	81577
COL21A1	81578
PLA2G12A	81579
CDADC1	81602
TRIM8	81603
URM1	81605
LBH	81606
NECTIN4	81607
FIP1L1	81608
SNX27	81609
FAM83D	81610
ANP32E	81611
NIPA2	81614
TMEM163	81615
ACSBG2	81616
CAB39L	81617
ITM2C	81618
TSPAN14	81619
CDT1	81620
KAZALD1	81621
UNC93B1	81622
DEFB126	81623
DIAPH3	81624
SHCBP1L	81626
TRMT1L	81627
TSC22D4	81628
TSSK3	81629
MAP1LC3B	81631
CCNL2	81669
VMP1	81671
C6orf62	81688
ISCA1	81689
REXO5	81691
AMN	81693
DOCK8	81704
PPP1R14C	81706
TRIM7	81786
NUAK2	81788
TIGD6	81789
RNF170	81790
ADAMTS12	81792
TLR10	81793
ADAMTS10	81794
SLCO5A1	81796
NETO2	81831
NETO1	81832
SPACA1	81833
VANGL1	81839
TRIM56	81844
SBF2	81846
RNF146	81847
SPRY4	81848
ST6GALNAC5	81849
KRTAP1-3	81850
KRTAP1-1	81851
TMEM14B	81853
SFXN3	81855
ZNF611	81856
MED25	81857
SHARPIN	81858
KRTAP9-9	81870
KRTAP4-6	81871
ARPC5L	81873
ISG20L2	81875
RAB1B	81876
LAS1L	81887
HYI	81888
FAHD1	81889
QTRT1	81890
SLIRP	81892
SLC7A5P1	81893
SLC25A28	81894
ABHD17A	81926
CABLES2	81928
SEH1L	81929
KIF18A	81930
ZNF93	81931
HDHD3	81932
PCDH11Y	83259
PITPNM3	83394
ELOVL3	83401
FCRL5	83416
FCRL4	83417
TCF7L1	83439
ADPGK	83440
SH3BGRL3	83442
SF3B5	83443
INO80B	83444
GSG1	83445
CCDC70	83446
SLC25A31	83447
PUS7L	83448
PMFBP1	83449
DRC3	83450
ABHD11	83451
RAB33B	83452
EMC6	83460
CDCA3	83461
MXD3	83463
APH1B	83464
GLT8D2	83468
KATNAL2	83473
DOHH	83475
ARHGAP24	83478
DDX59	83479
PUS3	83480
EPPK1	83481
SCRT1	83482
PLVAP	83483
TTC25	83538
CHST9	83539
NUF2	83540
FAM110A	83541
AIF1L	83543
DNAL1	83544
RTBDN	83546
RILP	83547
COG3	83548
UCK1	83549
MFRP	83552
TMUB1	83590
THAP2	83591
AKR1E2	83592
RASSF5	83593
NUDT12	83594
SOX7	83595
BCL2L12	83596
RTP3	83597
TMEM47	83604
CCM2	83605
GUCD1	83606
C18orf21	83608
C19orf12	83636
ZMIZ2	83637
C11orf68	83638
TEX101	83639
FAM103A1	83640
FAM107B	83641
SELENOO	83642
CCDC3	83643
FAM167A	83648
FAM167A-AS1	83656
DYNLRB2	83657
DYNLRB1	83658
TEKT1	83659
TLN2	83660
MS4A8	83661
PARP9	83666
SESN2	83667
CRISPLD1	83690
CD99L2	83692
HSDL1	83693
RPS6KL1	83694
RHNO1	83695
TRAPPC9	83696
SLC4A9	83697
CALN1	83698
SH3BGRL2	83699
JAM3	83700
FERMT3	83706
TRPT1	83707
NRIP2	83714
ESPN	83715
CRISPLD2	83716
YPEL3	83719
FAM57B	83723
INHBE	83729
RIOK1	83732
SLC25A18	83733
ATG10	83734
ITCH	83737
MARVELD1	83742
GRWD1	83743
ZNF484	83744
L3MBTL2	83746
LONP2	83752
KRTAP4-12	83755
TAS1R3	83756
RBP5	83758
RBM4B	83759
FRMD8	83786
ARMC10	83787
KCNK16	83795
USP26	83844
SYT15	83849
ESYT3	83850
SETDB2	83852
ROPN1L	83853
ANGPTL6	83854
KLF16	83855
FSD1L	83856
TMTC1	83857
ATAD3B	83858
TAF3	83860
RSPH3	83861
TTTY14	83869
RAB34	83871
HMCN1	83872
GPR61	83873
TBC1D10A	83874
BCO2	83875
MRO	83876
TM2D2	83877
USHBP1	83878
CDCA7	83879
MIXL1	83881
TSPAN10	83882
SLC25A2	83884
PRSS27	83886
TTLL2	83887
FGFBP2	83888
WDR87	83889
SPATA9	83890
KCTD10	83892
SPATA16	83893
TTC29	83894
KRTAP1-5	83895
KRTAP3-1	83896
KRTAP3-2	83897
KRTAP9-3	83900
KRTAP9-8	83901
KRTAP17-1	83902
HASPIN	83903
STARD3NL	83930
STK40	83931
SPRTN	83932
HDAC10	83933
RASSF4	83937
LRMDA	83938
EIF2A	83939
TATDN1	83940
TM2D1	83941
TSSK1B	83942
IMMP2L	83943
FCAMR	83953
NACAP1	83955
SLC4A11	83959
IFI27L2	83982
TSSK6	83983
SPNS1	83985
FAM234A	83986
CCDC8	83987
NCALD	83988
FAM172A	83989
BRIP1	83990
CTTNBP2	83992
REG4	83998
KREMEN1	83999
TMPRSS13	84000
B3GNT5	84002
OBSCN	84033
EMILIN2	84034
KATNAL1	84056
MND1	84057
WDR54	84058
ADGRV1	84059
RBM48	84060
MAGT1	84061
DTNBP1	84062
KIRREL2	84063
HDHD2	84064
TMEM222	84065
TEX35	84066
FAM160A2	84067
SLC10A7	84068
PLEKHN1	84069
FAM186B	84070
ARMC2	84071
HORMAD1	84072
MYCBPAP	84073
FSCB	84075
TKTL2	84076
C3orf20	84077
KBTBD7	84078
ANKRD27	84079
ENKD1	84080
NSRP1	84081
ZRANB3	84083
RAB6C	84084
FBXO30	84085
ID2B	84099
ARL6	84100
USP44	84101
SLC41A2	84102
C4orf17	84103
PCBD2	84105
PRAM1	84106
ZIC4	84107
PCGF6	84108
QRFPR	84109
ZNF394	84124
LRRIQ1	84125
ATRIP	84126
WDR75	84128
ACAD11	84129
CEP78	84131
USP42	84132
ZNRF3	84133
TOMM40L	84134
UTP15	84135
SLC7A6OS	84138
FAM161A	84140
EVA1A	84141
ABRAXAS1	84142
SYDE2	84144
ZNF644	84146
KAT8	84148
PPP1R1B	84152
RNASEH2C	84153
RPF2	84154
ARID5B	84159
KIAA1109	84162
ASCC2	84164
NLRC5	84166
C19orf44	84167
ANTXR1	84168
LOXL4	84171
POLR1B	84172
ELMOD3	84173
SLA2	84174
MYH16	84176
MFSD7	84179
CHD6	84181
MINDY4	84182
ZCCHC7	84186
TMEM164	84187
FAR1	84188
SLITRK6	84189
METTL25	84190
FAM96A	84191
SETD3	84193
USP48	84196
POMK	84197
TXNDC2	84203
MEX3B	84206
ZNF541	84215
TMEM117	84216
ZMYND12	84217
WDR24	84219
RGPD5	84220
SPATC1L	84221
IQCG	84223
NBPF3	84224
ZMYND15	84225
DRC7	84229
LRRC8C	84230
TRAF7	84231
MAF1	84232
TMEM126A	84233
RHBDD1	84236
ATP13A4	84239
ZCCHC9	84240
ZDHHC18	84243
MRI1	84245
MED10	84246
RTL6	84247
FYTTD1	84248
PSD2	84249
SLF1	84250
SGIP1	84251
GARNL3	84253
CAMKK1	84254
SLC37A3	84255
FLYWCH1	84256
SYT3	84258
DCUN1D5	84259
TCHP	84260
FBXW9	84261
PSMG3	84262
HSDL2	84263
HAGHL	84264
POLR3GL	84265
ALKBH7	84266
C9orf64	84267
RPAIN	84268
CHCHD5	84269
CARD19	84270
POLDIP3	84271
YIPF4	84272
NOA1	84273
COQ5	84274
SLC25A33	84275
NICN1	84276
DNAJC30	84277
MFSD14C	84278
PRADC1	84279
BTBD10	84280
C2orf88	84281
RNF135	84282
TMEM79	84283
NTPCR	84284
EIF1AD	84285
TMEM175	84286
ZDHHC16	84287
EFCAB2	84288
ING5	84289
CAPNS2	84290
WDR83	84292
FAM213A	84293
UTP23	84294
PHF6	84295
GINS4	84296
LLPH	84298
MIEN1	84299
UQCC2	84300
DDI2	84301
TMEM246	84302
CHCHD6	84303
NUDT22	84304
PYM1	84305
PDCD2L	84306
ZNF397	84307
NUDT16L1	84309
C7orf50	84310
MRPL45	84311
BRMS1L	84312
VPS25	84313
TMEM107	84314
MON1A	84315
NAA38	84316
CCDC115	84317
CCDC77	84318
CMSS1	84319
ACBD6	84320
SARNP	84324
METTL26	84326
ZBED3	84327
LZIC	84328
HVCN1	84329
ZNF414	84330
MCRIP2	84331
DYDC2	84332
PCGF5	84333
APOPT1	84334
AKT1S1	84335
TMEM101	84336
ELOF1	84337
GFM2	84340
COG8	84342
HPS3	84343
ARFGAP2	84364
NIFK	84365
PRAC1	84366
HOOK3	84376
C2orf40	84417
CYSTM1	84418
C15orf48	84419
PROK1	84432
CARD11	84433
ADGRA1	84435
ZNF528	84436
MSANTD4	84437
HHIPL1	84439
RAB11FIP4	84440
MAML2	84441
DOT1L	84444
LZTS2	84445
BRSK1	84446
SYVN1	84447
ABLIM2	84448
ZNF333	84449
ZNF512	84450
MAP3K21	84451
EFCAB7	84455
L3MBTL3	84456
PHYHIPL	84457
LCOR	84458
ZMAT1	84460
NEURL4	84461
SLX4	84464
MEGF11	84465
MEGF10	84466
FBN3	84467
FAM120B	84498
SPIRE2	84501
JPH4	84502
ZNF527	84503
NKX6-2	84504
PLPP5	84513
GHDC	84514
MCM8	84515
DCTN5	84516
ACTRT3	84517
CNFN	84518
ACRBP	84519
GON7	84520
JAGN1	84522
ZC3H8	84524
HOPX	84525
ZNF559	84527
C15orf41	84529
SRRM4	84530
ACSS1	84532
LINC01547	84536
MCHR2	84539
KBTBD8	84541
KIAA1841	84542
MRPL43	84545
SNORD35B	84546
PGBD1	84547
TMEM185A	84548
MAK16	84549
PARD6G	84552
FAXC	84553
MAP1LC3A	84557
MT4	84560
SLC12A8	84561
LYZL1	84569
COL25A1	84570
GNPTG	84572
PARD6B	84612
ZBTB37	84614
KRTAP4-4	84616
TUBB6	84617
NT5C1A	84618
ZGPAT	84619
ST6GAL2	84620
ZNF594	84622
KIRREL3	84623
FNDC1	84624
KRBA1	84626
ZNF469	84627
NTNG2	84628
TNRC18	84629
TTBK1	84630
SLITRK2	84631
AFAP1L2	84632
KISS1R	84634
USP38	84640
MFSD14B	84641
KIF2B	84643
C22orf23	84645
PLA2G12B	84647
LCE3D	84648
DGAT2	84649
EBPL	84650
SPINK7	84651
SPZ1	84654
GLYR1	84656
ADGRE3	84658
RNASE7	84659
CCDC62	84660
DPY30	84661
GLIS2	84662
MYPN	84665
RETNLB	84666
HES7	84667
FAM126A	84668
USP32	84669
ZNF347	84671
CARD6	84674
TRIM55	84675
TRIM63	84676
KDM2B	84678
SLC9A7	84679
ACCS	84680
HINT2	84681
INSM2	84684
PPP1R9B	84687
C9orf24	84688
MS4A14	84689
SPATA22	84690
FAM71F1	84691
CCDC54	84692
MCEE	84693
LOXL3	84695
ABHD1	84696
CAPS2	84698
CREB3L3	84699
MYO18B	84700
COX4I2	84701
GTPBP3	84705
GPT2	84706
BEX2	84707
LNX1	84708
MGARP	84709
HDGFL2	84717
PIGO	84720
PSRC1	84722
PLEKHA8	84725
PRRC2B	84726
SPSB2	84727
CBX2	84733
FAM167B	84734
CNDP1	84735
AFAP1-AS1	84740
UNC119B	84747
USP30	84749
FUT10	84750
B3GNT9	84752
PCGF1	84759
ZNF577	84765
CRACR2A	84766
MPV17L2	84769
ZNF607	84775
DLGAP1-AS2	84777
NAA11	84779
KMT5C	84787
TUBA1C	84790
FAM220A	84792
PYROXD2	84795
C19orf48	84798
GPAT3	84803
MFSD9	84804
NFKBID	84807
PERM1	84808
CROCCP2	84809
BUD13	84811
PLCD4	84812
PLPP7	84814
RTN4IP1	84816
TXNDC17	84817
IL17RC	84818
POLR2J4	84820
LMNB2	84823
FCRLA	84824
SFT2D3	84826
ADTRP	84830
USMG5	84833
ABHD14B	84836
ARHGAP5-AS1	84837
ZNF496	84838
RAX2	84839
HPDL	84842
PHF5A	84844
GLIS3-AS1	84850
TRIM52	84851
ATP1A1-AS1	84852
LINC00839	84856
ZNF503	84858
LRCH3	84859
KLHL22	84861
RIOX2	84864
CCDC142	84865
TMEM25	84866
PTPN5	84867
HAVCR2	84868
CBR4	84869
RSPO3	84870
AGBL4	84871
ZC3H10	84872
ADGRG7	84873
ZNF514	84874
PARP10	84875
ORAI1	84876
ZBTB45	84878
MFSD2A	84879
RPUSD4	84881
AIFM2	84883
ZDHHC12	84885
C1orf198	84886
SPPL2A	84888
SLC7A3	84889
ADO	84890
ZSCAN10	84891
POMGNT2	84892
FBXO18	84893
LINGO1	84894
MIGA2	84895
ATAD1	84896
TBRG1	84897
PLXDC2	84898
TMTC4	84899
RNFT2	84900
NFATC2IP	84901
CEP89	84902
ARHGEF39	84904
ZNF341	84905
FAM136A	84908
C9orf3	84909
TMEM87B	84910
ZNF382	84911
SLC35B4	84912
ATOH8	84913
ZNF587	84914
FAM222A	84915
UTP4	84916
LRP11	84918
PPP1R15B	84919
ALG10	84920
FIZ1	84922
FAM104A	84923
ZNF566	84924
DIRC2	84925
SPRYD3	84926
TMEM209	84928
FIBCD1	84929
MASTL	84930
RAB2B	84932
C8orf76	84933
RITA1	84934
MEDAG	84935
ZFYVE19	84936
ZNRF1	84937
ATG4C	84938
MUM1	84939
CORO6	84940
HSH2D	84941
WDR73	84942
MAEL	84944
ABHD13	84945
LTV1	84946
SERAC1	84947
TIGD5	84948
PRPF38A	84950
TNS4	84951
CGNL1	84952
MPND	84954
NUDCD1	84955
RELT	84957
SYTL1	84958
UBASH3B	84959
CCDC183	84960
FBXL20	84961
AJUBA	84962
ALKBH6	84964
IGSF21	84966
LSM10	84967
TOX2	84969
C1orf94	84970
ATG4D	84971
SNHG7	84973
MFSD5	84975
DISP1	84976
FRMD5	84978
MIR22HG	84981
FAM222A-AS1	84983
CEP19	84984
FAM83A	84985
ARHGAP19	84986
COX14	84987
PPP1R16A	84988
JMJD1C-AS1	84989
RBM17	84991
PIGY	84992
UBL7	84993
URB1-AS1	84996
RERG	85004
PHYKPL	85007
MGC16025	85009
TCEAL3	85012
TMEM128	85013
TMEM141	85014
USP45	85015
C11orf70	85016
TMEM241	85019
REPS1	85021
TMEM60	85025
ARRDC1-AS1	85026
SMIM3	85027
SNHG12	85028
HIST1H2AH	85235
HIST1H2BK	85236
KRTAP4-1	85285
KRTAP4-5	85289
KRTAP4-3	85290
KRTAP4-2	85291
KRTAP3-3	85293
ATCAY	85300
COL27A1	85301
FBF1	85302
PPIL4	85313
PAQR8	85315
BAGE5	85316
BAGE4	85317
BAGE3	85318
BAGE2	85319
ABCC11	85320
LGALS12	85329
SHISAL1	85352
SHANK3	85358
DGCR6L	85359
SYDE1	85360
TRIM5	85363
ZCCHC3	85364
ALG2	85365
MYLK2	85366
STRIP1	85369
MICALL1	85377
TUBGCP6	85378
KIAA1671	85379
FAM207A	85395
RGS8	85397
EAF1	85403
DNAJC14	85406
NKD1	85407
NKD2	85409
SLC22A16	85413
SLC45A3	85414
RHPN2	85415
ZIC5	85416
CCNB3	85417
ZCRB1	85437
CABS1	85438
STON2	85439
DOCK7	85440
HELZ2	85441
KNDC1	85442
LRRCC1	85444
CNTNAP4	85445
ZFHX2	85446
KIAA1755	85449
ITPRIP	85450
UNK	85451
CFAP74	85452
TSPYL5	85453
DISP2	85455
TNKS1BP1	85456
CIPC	85457
DIXDC1	85458
CEP295	85459
ZNF518B	85460
TANC1	85461
FHDC1	85462
ZC3H12C	85463
SSH2	85464
LBX2	85474
GFM1	85476
SCIN	85477
CCDC65	85478
DNAJC5B	85479
TSLP	85480
PSKH2	85481
RPPH1	85495
SCRT2	85508
GALP	85569
GTPBP10	85865
PNPT1	87178
GGACT	87769
ANKRD13A	88455
RRP36	88745
TRIM4	89122
RSPH1	89765
UMODL1	89766
SERPINB11	89778
WNT3A	89780
HPS4	89781
LMLN	89782
SIGLEC10	89790
GAL3ST3	89792
NAV3	89795
NAV1	89796
NAV2	89797
PPP1R3F	89801
KCNK17	89822
CHRFAM7A	89832
ARHGAP11B	89839
ABCC10	89845
FGD3	89846
FCHSD1	89848
ATG16L2	89849
MVB12B	89853
KLHL6	89857
SIGLEC12	89858
SEC16B	89866
PLCZ1	89869
TRIM15	89870
AQP10	89872
SLC25A21	89874
MAATS1	89876
TPD52L3	89882
LHX4	89884
FATE1	89885
SLAMF9	89886
ZNF628	89887
KBTBD6	89890
WDR34	89891
TMEM116	89894
UBE3B	89910
C16orf45	89927
PAPLN	89932
RHOT2	89941
GLB1L2	89944
KLC4	89953
SAPCD2	89958
RSPRY1	89970
DPH6	89978
MIDN	90007
SYT8	90019
FLJ20021	90024
UBE3D	90025
FAM181A	90050
CCDC120	90060
LACRT	90070
ZNF30	90075
PHLDB2	90102
VWA5B2	90113
TMEM250	90120
TSR2	90121
KCNH7	90134
BTBD6	90135
TSPAN18	90139
EFCAB11	90141
HS6ST2	90161
EMILIN3	90187
SYS1	90196
WFDC8	90199
SNX21	90203
ZSWIM1	90204
UCN2	90226
KIAA2013	90231
ZNF551	90233
UNC5A	90249
OTULIN	90268
OLMALINC	90271
CEACAM21	90273
EFCAB12	90288
KLHL13	90293
TP53I13	90313
TGIF2LX	90316
ZNF616	90317
ZNF766	90321
CCDC97	90324
THAP3	90326
ZNF468	90333
ZNF160	90338
CTU1	90353
C5orf30	90355
FAM110B	90362
SAMD1	90378
DCAF15	90379
TICRR	90381
MED30	90390
TMEM41A	90407
IFT20	90410
MCFD2	90411
CCDC32	90416
KNSTRN	90417
ATP6V1E2	90423
BMF	90427
ZNF622	90441
ERI1	90459
GADD45GIP1	90480
ZNF835	90485
TMEM263	90488
LRRC46	90506
SCRN2	90507
YIF1B	90522
MLIP	90523
SHF	90525
DUOXA1	90527
STPG1	90529
MCU	90550
ZNF799	90576
TIMM29	90580
AOC4P	90586
ZNF625	90589
ZNF700	90592
ZNF439	90594
LYRM7	90624
STARD13	90627
LINC00473	90632
N4BP2L1	90634
ZFAND2A	90637
COX19	90639
ZNF486	90649
TBL1Y	90665
CARMIL3	90668
PPP1R3E	90673
LRSAM1	90678
CCDC126	90693
SEC11C	90701
FAM104B	90736
PAGE5	90737
PYGO2	90780
CEP95	90799
ANGEL2	90806
PIP4P1	90809
PRMT9	90826
CCDC189	90835
TCEAL8	90843
ZNF598	90850
SPOCD1	90853
JPT2	90861
SPSB3	90864
IL33	90865
DMAC1	90871
ZNF697	90874
TRIM41	90933
ESAM	90952
ADCK2	90956
DHX57	90957
ZNF251	90987
KIFC2	90990
CREB3L1	90993
FMNL3	91010
CERS5	91012
DPP9	91039
CCDC149	91050
AP5B1	91056
CCDC34	91057
ANKRD30A	91074
TRIM47	91107
ZNF682	91120
L3MBTL4	91133
SLC25A46	91137
TMEM67	91147
TIGD7	91151
IGFN1	91156
SCARF2	91179
NUP210L	91181
SLC39A13	91252
BOD1	91272
MSANTD3	91283
LMF2	91289
C12orf29	91298
R3HDM4	91300
TMEM259	91304
GUSBP11	91316
DERL3	91319
DDX60L	91351
LRP5L	91355
CDKN2AIPNL	91368
ANKRD40	91369
UAP1L1	91373
SNORD107	91380
ZNF502	91392
SESTD1	91404
BTF3L4	91408
ATP23	91419
RCCD1	91433
FAAP24	91442
RNF185	91445
ACBD5	91452
PKDCC	91461
ISX	91464
COL23A1	91522
PCED1B	91523
ANKRD44	91526
RSAD2	91543
UBXN11	91544
C12orf65	91574
RPS19BP1	91582
PLXNA4	91584
ZNF830	91603
SLFN11	91607
RASL10B	91608
CHURC1	91612
DEPDC7	91614
NEXN	91624
TDRD12	91646
ATPAF2	91647
BOC	91653
ZNF765	91661
NLRP12	91662
MYADM	91663
ZNF845	91664
SYT12	91683
CENPL	91687
SMDT1	91689
LONRF1	91694
RRP7BP	91695
ACY3	91703
IDI2	91734
YTHDC1	91746
ELMSAN1	91748
MFSD4B	91749
LIN52	91750
ZNF804A	91752
NEK9	91754
CABLES1	91768
NXPE3	91775
CHMP7	91782
ALKBH8	91801
MYLK3	91807
WDR20	91833
CHRDL1	91851
CALML4	91860
MARVELD3	91862
RFT1	91869
TTC5	91875
FDXACB1	91893
C11orf52	91894
TIMD4	91937
NDUFAF2	91942
ARRDC4	91947
COG7	91949
CXorf40A	91966
ZNF300	91975
MYOZ3	91977
TPGS1	91978
CCNQ	92002
SLC25A51	92014
SNX29	92017
CTBP1-AS2	92070
ZC3HAV1L	92092
TTC30A	92104
INTS4	92105
OXNAD1	92106
DSEL	92126
RIPPLY1	92129
MTDH	92140
MTSS1L	92154
TMEM88	92162
MTG1	92170
UBTD2	92181
DAPL1	92196
CDHR1	92211
DUSP27	92235
RCSD1	92241
LINC01278	92249
LMBRD2	92255
MRPS36	92259
ZNF461	92283
ZNF585B	92285
CAPN13	92291
GLYATL1	92292
TMEM132C	92293
SCGB3A1	92304
TMEM129	92305
MEX3A	92312
STRADA	92335
PRR29	92340
METTL18	92342
GORAB	92344
NAF1	92345
C1orf105	92346
CRB3	92359
SPSB4	92369
PXYLP1	92370
MRRF	92399
RBM18	92400
CHMP4C	92421
BBIP1	92482
LDHAL6B	92483
SPECC1	92521
ATXN3L	92552
BICDL1	92558
FANK1	92565
G6PC3	92579
ASB16	92591
ZNF764	92595
MOB1B	92597
TIMM50	92609
TIFA	92610
MAFG-AS1	92659
MGME1	92667
DTD1	92675
FAM114A1	92689
TMEM169	92691
TMEM183A	92703
ARRDC1	92714
DPH7	92715
DNER	92737
SLC38A5	92745
BPIFB1	92747
DRC1	92749
HELB	92797
SHKBP1	92799
CENPBD1	92806
HIST3H2A	92815
ZNF276	92822
REEP6	92840
IMP4	92856
HNRNPLL	92906
UBE2Q2	92912
CCDC102A	92922
MARS2	92935
ADAMTSL1	92949
PEX11G	92960
MARCH9	92979
ZBTB47	92999
B3GNT7	93010
NT5C1B	93034
PKHD1L1	93035
COQ10A	93058
TEX30	93081
NEURL3	93082
DMKN	93099
NAPRT	93100
KCNG4	93107
TMEM44	93109
ORAI3	93129
ZNF561	93134
OLFM2	93145
HTR7P1	93164
PRDM6	93166
PIGM	93183
IGSF8	93185
C1orf158	93190
PGAP3	93210
CCDC114	93233
LEMD1	93273
HAUS8	93323
MVB12A	93343
SP140L	93349
OPALIN	93377
MMGT1	93380
SYCE1	93426
MGAM2	93432
ARMC6	93436
ZNF670	93474
MAPK1IP1L	93487
SDR42E1	93517
ZFAND4	93550
TRMT10A	93587
CACNA2D4	93589
TBC1D31	93594
FBXO44	93611
MRFAP1	93621
LOC93622	93622
TADA2B	93624
TBCK	93627
TJAP1	93643
MYOCD	93649
ST7-AS1	93653
ST7-OT3	93655
CGB5	93659
CAPZA3	93661
ARHGAP18	93663
CADPS2	93664
GCNA	93953
ACTR8	93973
ATPIF1	93974
CLEC6A	93978
CPA5	93979
FOXP2	93986
PIGS	94005
TTYH2	94015
MUC16	94025
POM121L2	94026
CGB7	94027
LRRC4B	94030
HTRA3	94031
CAMK2N2	94032
FTMT	94033
ZNF101	94039
SYAP1	94056
LENG9	94059
SFXN1	94081
HSPB9	94086
SFXN5	94097
ORMDL1	94101
ORMDL3	94103
PAXBP1	94104
TMEM203	94107
SYTL3	94120
SYTL4	94121
SYTL5	94122
ARHGAP12	94134
RP1L1	94137
ABCC12	94160
SNORD38A	94162
OPN4	94233
FOXQ1	94234
GNG8	94235
H2AFV	94239
EPSTI1	94240
TP53INP1	94241
PPP1R14A	94274
CEP41	95681
FNIP1	96459
BMS1P20	96610
TGS1	96764
MYL12B	103910
EGLN2	112398
EGLN3	112399
BIRC8	112401
CAVIN3	112464
PRRT2	112476
ERI2	112479
SAT2	112483
DTD2	112487
GTF3C6	112495
SNX18	112574
MRAP2	112609
RWDD2A	112611
CMTM7	112616
FAM71E1	112703
TUBA3E	112714
RDH13	112724
IFT43	112752
STX1B	112755
GLMP	112770
KRT71	112802
FDX1L	112812
HOGA1	112817
WDR89	112840
L3HYPDH	112849
TP53RK	112858
SGF29	112869
PHF21B	112885
VPS26B	112936
GLB1L3	112937
NACC1	112939
CFAP36	112942
MED8	112950
KTI12	112970
RPUSD1	113000
PLCD3	113026
MTFR2	113115
CDCA5	113130
AHNAK2	113146
RPLP0P2	113157
SAAL1	113174
IZUMO4	113177
SCAMP4	113178
ADAT3	113179
CHST14	113189
CASC4	113201
KIF12	113220
MISP3	113230
SLC46A1	113235
C12orf57	113246
LARP4	113251
GLCCI1	113263
TMEM106A	113277
SLC52A3	113278
SFT2D1	113402
TEX261	113419
SMIM12	113444
AZIN2	113451
TMEM54	113452
TUBA3D	113457
HELQ	113510
CMTM1	113540
CYP2U1	113612
ADPRHL1	113622
MFSD3	113655
SDSL	113675
TUBA3FP	113691
ODF3	113746
PIK3IP1	113791
HENMT1	113802
FAM83F	113828
SLC35A4	113829
ZNF257	113835
TOE1	114034
LINC00310	114036
LINC00313	114038
B3GALT5-AS1	114041
BUD23	114049
TRIM9	114088
TXNRD3	114112
UCN3	114131
SLC2A13	114134
LACTB	114294
PALM2	114299
EFHC1	114327
NLRP3	114548
MAL2	114569
SLC22A9	114571
SNORD15B	114599
TIRAP	114609
MIR155HG	114614
ERMAP	114625
LRRC37B	114659
CYGB	114757
CARD16	114769
PGLYRP2	114770
PKD1L2	114780
BTBD9	114781
LMTK3	114783
CSMD2	114784
MBD6	114785
XKR4	114786
GPRIN1	114787
CSMD3	114788
SLC25A25	114789
STK11IP	114790
TUBGCP5	114791
KLHL32	114792
FMNL2	114793
ELFN2	114794
TMEM132B	114795
PSMG3-AS1	114796
SLITRK1	114798
ESCO1	114799
CCDC85A	114800
TMEM200A	114801
MYSM1	114803
RNF157	114804
GALNT13	114805
GNRHR2	114814
SORCS1	114815
KLHL29	114818
ZBED9	114821
RHPN1	114822
LENG8	114823
PNMA5	114824
PWWP2A	114825
SMYD4	114826
FHAD1	114827
SLAMF6	114836
OSBPL1A	114876
OSBPL5	114879
OSBPL6	114880
OSBPL7	114881
OSBPL8	114882
OSBPL9	114883
OSBPL10	114884
OSBPL11	114885
C1QTNF1	114897
C1QTNF2	114898
C1QTNF3	114899
C1QTNF4	114900
C1QTNF5	114902
C1QTNF6	114904
